255,255,9.489260010013822e-4,conflicts-clj/aleph-1e7180cf7d45ed4be5841b590825c5a33517dc68-34b05598a0ec83d76c77eadeddb8dfe1b62109eb/O.clj,conflicts-clj/aleph-1e7180cf7d45ed4be5841b590825c5a33517dc68-34b05598a0ec83d76c77eadeddb8dfe1b62109eb/A.clj
255,328,9.89063269989856e-2,conflicts-clj/aleph-1e7180cf7d45ed4be5841b590825c5a33517dc68-34b05598a0ec83d76c77eadeddb8dfe1b62109eb/O.clj,conflicts-clj/aleph-1e7180cf7d45ed4be5841b590825c5a33517dc68-34b05598a0ec83d76c77eadeddb8dfe1b62109eb/B.clj
61,61,6.088906997320009e-3,conflicts-clj/aleph-33c301aafa2ed955b7583e49dfae6d98b5abc394-36b5467dfb1d0438d417ab29356722b2a8cd748e/O.clj,conflicts-clj/aleph-33c301aafa2ed955b7583e49dfae6d98b5abc394-36b5467dfb1d0438d417ab29356722b2a8cd748e/A.clj
61,61,7.1485990010842215e-3,conflicts-clj/aleph-33c301aafa2ed955b7583e49dfae6d98b5abc394-36b5467dfb1d0438d417ab29356722b2a8cd748e/O.clj,conflicts-clj/aleph-33c301aafa2ed955b7583e49dfae6d98b5abc394-36b5467dfb1d0438d417ab29356722b2a8cd748e/B.clj
941,1465,6.379426774001331,conflicts-clj/aleph-33c301aafa2ed955b7583e49dfae6d98b5abc394-52dfcbbb4c603cc55959b86563e459c396e01203/O.clj,conflicts-clj/aleph-33c301aafa2ed955b7583e49dfae6d98b5abc394-52dfcbbb4c603cc55959b86563e459c396e01203/A.clj
941,871,1.9745002439995005,conflicts-clj/aleph-33c301aafa2ed955b7583e49dfae6d98b5abc394-52dfcbbb4c603cc55959b86563e459c396e01203/O.clj,conflicts-clj/aleph-33c301aafa2ed955b7583e49dfae6d98b5abc394-52dfcbbb4c603cc55959b86563e459c396e01203/B.clj
998,1006,3.7432303000969114e-2,conflicts-clj/aleph-3e9ea4af0c1f359756dad3d30185f7c04287ffae-16011d1129cff0294f80e4c8844db8caedd7b242/O.clj,conflicts-clj/aleph-3e9ea4af0c1f359756dad3d30185f7c04287ffae-16011d1129cff0294f80e4c8844db8caedd7b242/A.clj
998,1222,4.184172661000048,conflicts-clj/aleph-3e9ea4af0c1f359756dad3d30185f7c04287ffae-16011d1129cff0294f80e4c8844db8caedd7b242/O.clj,conflicts-clj/aleph-3e9ea4af0c1f359756dad3d30185f7c04287ffae-16011d1129cff0294f80e4c8844db8caedd7b242/B.clj
185,195,0.10901739900145913,conflicts-clj/aleph-3e9ea4af0c1f359756dad3d30185f7c04287ffae-29d4d3c3dced7a3ebd4764c15b812dfdc13da799/O.clj,conflicts-clj/aleph-3e9ea4af0c1f359756dad3d30185f7c04287ffae-29d4d3c3dced7a3ebd4764c15b812dfdc13da799/A.clj
185,263,0.1415226250028354,conflicts-clj/aleph-3e9ea4af0c1f359756dad3d30185f7c04287ffae-29d4d3c3dced7a3ebd4764c15b812dfdc13da799/O.clj,conflicts-clj/aleph-3e9ea4af0c1f359756dad3d30185f7c04287ffae-29d4d3c3dced7a3ebd4764c15b812dfdc13da799/B.clj
91,91,2.033651200326858e-2,conflicts-clj/aleph-419c9d691b089411736546decbbeea3949a74207-25d46d5a5e9411b1394d02779bda87af47584b79/O.clj,conflicts-clj/aleph-419c9d691b089411736546decbbeea3949a74207-25d46d5a5e9411b1394d02779bda87af47584b79/A.clj
91,109,8.017880001716549e-3,conflicts-clj/aleph-419c9d691b089411736546decbbeea3949a74207-25d46d5a5e9411b1394d02779bda87af47584b79/O.clj,conflicts-clj/aleph-419c9d691b089411736546decbbeea3949a74207-25d46d5a5e9411b1394d02779bda87af47584b79/B.clj
210,210,1.0108099995704833e-3,conflicts-clj/aleph-44d32781119a6bc5898998e56616fee3c1156e04-d92032b66cb320c64b6489178020a84fafb98282/O.clj,conflicts-clj/aleph-44d32781119a6bc5898998e56616fee3c1156e04-d92032b66cb320c64b6489178020a84fafb98282/A.clj
210,726,0.2381073260003177,conflicts-clj/aleph-44d32781119a6bc5898998e56616fee3c1156e04-d92032b66cb320c64b6489178020a84fafb98282/O.clj,conflicts-clj/aleph-44d32781119a6bc5898998e56616fee3c1156e04-d92032b66cb320c64b6489178020a84fafb98282/B.clj
89,89,2.018074299849104e-2,conflicts-clj/aleph-4b84c9552ee4e43e2b8dc1b531a823be9f71b4ab-7aa2ee86505bf769f6c557b610431f26d9c49d58/O.clj,conflicts-clj/aleph-4b84c9552ee4e43e2b8dc1b531a823be9f71b4ab-7aa2ee86505bf769f6c557b610431f26d9c49d58/A.clj
89,91,2.017643299768679e-2,conflicts-clj/aleph-4b84c9552ee4e43e2b8dc1b531a823be9f71b4ab-7aa2ee86505bf769f6c557b610431f26d9c49d58/O.clj,conflicts-clj/aleph-4b84c9552ee4e43e2b8dc1b531a823be9f71b4ab-7aa2ee86505bf769f6c557b610431f26d9c49d58/B.clj
1587,1587,5.93219978200068,conflicts-clj/aleph-4ee7a200e8d1deebe3b6eed572e72e609d43eb12-6f6540be0556524eefe65e471ed7c56d4a26e0d4/O.clj,conflicts-clj/aleph-4ee7a200e8d1deebe3b6eed572e72e609d43eb12-6f6540be0556524eefe65e471ed7c56d4a26e0d4/A.clj
1587,1635,6.7998103110003285,conflicts-clj/aleph-4ee7a200e8d1deebe3b6eed572e72e609d43eb12-6f6540be0556524eefe65e471ed7c56d4a26e0d4/O.clj,conflicts-clj/aleph-4ee7a200e8d1deebe3b6eed572e72e609d43eb12-6f6540be0556524eefe65e471ed7c56d4a26e0d4/B.clj
329,335,8.074491200022749e-2,conflicts-clj/aleph-4ee7a200e8d1deebe3b6eed572e72e609d43eb12-8da149fcea6603a0cf823a608cb14a28eafdadcf/O.clj,conflicts-clj/aleph-4ee7a200e8d1deebe3b6eed572e72e609d43eb12-8da149fcea6603a0cf823a608cb14a28eafdadcf/A.clj
329,341,0.41012455700183637,conflicts-clj/aleph-4ee7a200e8d1deebe3b6eed572e72e609d43eb12-8da149fcea6603a0cf823a608cb14a28eafdadcf/O.clj,conflicts-clj/aleph-4ee7a200e8d1deebe3b6eed572e72e609d43eb12-8da149fcea6603a0cf823a608cb14a28eafdadcf/B.clj
2428,2439,13.839441338997858,conflicts-clj/aleph-5fa02b9437151891adf4ff692bd61dd96476352c-33e162798eefa97a0b37d6a32b5428595b8248ed/O.clj,conflicts-clj/aleph-5fa02b9437151891adf4ff692bd61dd96476352c-33e162798eefa97a0b37d6a32b5428595b8248ed/A.clj
2428,2496,0.3770936309992976,conflicts-clj/aleph-5fa02b9437151891adf4ff692bd61dd96476352c-33e162798eefa97a0b37d6a32b5428595b8248ed/O.clj,conflicts-clj/aleph-5fa02b9437151891adf4ff692bd61dd96476352c-33e162798eefa97a0b37d6a32b5428595b8248ed/B.clj
743,743,1.7271358359976148,conflicts-clj/aleph-72d5703eeaf94eb83bad87b93809364c788c021d-5d64c9b4c972cb805e2f75043ee80ce42962084b/O.clj,conflicts-clj/aleph-72d5703eeaf94eb83bad87b93809364c788c021d-5d64c9b4c972cb805e2f75043ee80ce42962084b/A.clj
743,972,2.107204970998282,conflicts-clj/aleph-72d5703eeaf94eb83bad87b93809364c788c021d-5d64c9b4c972cb805e2f75043ee80ce42962084b/O.clj,conflicts-clj/aleph-72d5703eeaf94eb83bad87b93809364c788c021d-5d64c9b4c972cb805e2f75043ee80ce42962084b/B.clj
91,91,1.9338702997629298e-2,conflicts-clj/aleph-835adbc791107772669eca918b5c405822ff6132-25d46d5a5e9411b1394d02779bda87af47584b79/O.clj,conflicts-clj/aleph-835adbc791107772669eca918b5c405822ff6132-25d46d5a5e9411b1394d02779bda87af47584b79/A.clj
91,91,1.9691653997142566e-2,conflicts-clj/aleph-835adbc791107772669eca918b5c405822ff6132-25d46d5a5e9411b1394d02779bda87af47584b79/O.clj,conflicts-clj/aleph-835adbc791107772669eca918b5c405822ff6132-25d46d5a5e9411b1394d02779bda87af47584b79/B.clj
1153,1296,2.5858008220020565,conflicts-clj/aleph-865821e478892081511d9e98da0d41cbe5d12b5a-a63c96979885d85c18526ba18e608b40d29a3ec6/O.clj,conflicts-clj/aleph-865821e478892081511d9e98da0d41cbe5d12b5a-a63c96979885d85c18526ba18e608b40d29a3ec6/A.clj
